label	video	trace	time_0	time_10	time_20	time_30	time_40	time_50	time_60	time_70	time_80	time_90	time_100	time_110	time_120	time_130	time_140	time_150	time_160	time_170	time_180	time_190	time_200	time_210	time_220	time_230	time_240	time_250	time_260	time_270	time_280	time_290	time_300	time_310	time_320	time_330	time_340	time_350	time_360	time_370	time_380	time_390	time_400	time_410	time_420	time_430	time_440	time_450	time_460	time_470	time_480	time_490	time_500	time_510	time_520	time_530	time_540	time_550	time_560	time_570	time_580	time_590	time_600
PR8	005002	trace_016	107.764	108.757	108.0	107.375	107.083	106.306	106.722	106.972	106.319	106.965	107.868	107.243	107.965	107.701	107.007	107.521	107.097	107.111	107.271	107.125	106.035	108.444	108.861	107.778	108.153	107.66	106.653	107.028	105.806	106.5	107.25	107.493	106.59	106.299	107.549	107.257	106.382	108.688	107.368	107.681	107.035	107.035	106.368	107.562	107.618	107.826	108.076	107.201	108.312	108.215	108.194	108.653	107.889	108.236	107.882	108.257	108.84	108.792	108.632	108.319	108.847
PR8	005002	trace_017	116.903	115.403	114.368	115.118	115.736	115.611	115.882	115.542	116.701	116.41	121.521	120.167	119.486	122.111	122.153	121.562	120.854	119.299	119.611	118.229	121.014	123.986	122.368	123.188	123.271	122.264	119.882	120.84	121.139	123.132	121.674	119.312	120.958	119.403	117.583	117.979	117.049	117.972	118.701	118.715	117.118	117.688	116.917	118.542	120.868	119.451	119.0	121.562	119.174	118.194	118.444	117.597	113.806	115.507	114.153	114.146	112.535	111.125	112.424	110.924	112.535
PR8	005002	trace_018	105.972	105.493	105.521	105.361	106.576	106.833	105.438	106.84	104.958	105.785	105.125	105.562	104.861	104.653	105.431	105.382	105.444	105.812	106.062	105.458	105.889	106.306	104.674	105.847	106.417	106.042	106.069	106.236	108.806	109.174	106.451	106.132	105.958	105.097	105.569	106.688	106.688	106.542	106.16	106.215	106.153	105.875	105.111	106.319	105.431	104.674	105.535	104.847	105.299	104.861	105.528	105.597	104.674	105.396	105.84	104.653	105.576	104.569	105.667	104.146	104.889
PR8	005002	trace_019	111.833	110.785	112.014	111.132	110.986	111.444	111.083	111.382	111.41	111.542	113.562	112.493	112.194	112.549	112.681	113.882	114.076	113.472	112.035	111.514	112.59	113.069	112.694	114.181	113.444	112.701	111.722	113.167	112.597	112.167	112.486	111.319	113.59	112.292	113.229	112.292	113.167	112.833	113.125	111.361	110.208	110.451	111.514	111.986	110.979	109.417	110.653	109.653	110.028	110.889	110.743	111.757	111.292	111.41	111.806	111.5	110.66	110.868	111.667	110.486	111.049
PR8	005002	trace_020	105.625	104.84	104.924	104.875	104.84	105.132	104.812	104.028	104.889	104.972	104.583	104.861	105.208	105.236	105.188	104.917	104.688	104.444	104.271	105.139	104.403	105.292	104.451	104.576	105.132	104.396	104.646	105.007	104.694	104.729	104.736	104.486	104.424	104.979	104.889	104.972	104.688	105.688	104.729	104.854	104.465	104.514	104.826	104.438	104.229	104.431	104.049	104.583	104.146	104.653	105.472	105.514	104.806	104.229	104.59	104.833	103.903	104.319	104.215	104.722	104.479
PR8	005002	trace_021	107.062	108.347	107.667	108.319	106.701	105.618	105.632	106.674	105.986	105.632	105.5	105.639	105.062	105.507	105.778	106.222	106.271	105.444	106.271	106.75	106.014	105.007	105.84	105.299	105.757	104.958	104.424	104.646	105.312	106.035	106.056	104.951	105.792	105.389	105.66	105.389	105.264	105.035	105.382	105.542	105.708	105.451	106.375	106.486	105.896	105.431	106.028	106.125	108.042	105.938	105.91	105.903	105.764	106.299	106.132	106.174	105.146	105.917	106.049	105.507	105.285
PR8	005002	trace_022	109.507	109.285	108.896	108.674	108.618	108.951	108.479	108.847	108.708	109.368	108.944	108.646	109.229	109.312	109.083	109.868	109.778	109.007	109.771	108.41	108.826	107.618	109.035	108.396	109.049	108.785	107.104	109.056	108.979	109.833	109.069	109.188	108.708	109.604	108.41	108.757	107.986	108.396	108.792	108.257	108.965	108.812	107.861	108.451	108.583	108.111	108.965	109.333	107.472	109.146	108.09	108.646	108.597	108.889	108.347	107.993	108.424	108.021	107.34	107.688	107.646
PR8	005002	trace_023	106.153	105.576	105.639	105.271	105.34	105.458	104.479	104.861	105.389	105.486	104.84	104.84	105.535	106.035	105.771	104.951	104.882	105.139	104.875	105.438	104.854	104.979	104.806	105.118	104.174	104.979	105.562	104.486	105.208	104.833	104.806	104.632	104.965	104.653	104.729	105.167	104.958	105.493	104.646	105.34	105.347	104.444	105.562	105.174	104.896	104.375	105.229	104.444	105.194	104.979	104.91	104.66	104.958	105.306	104.444	104.424	105.535	105.056	105.111	105.236	105.062
PR8	005002	trace_024	105.986	107.174	107.646	107.34	107.701	107.222	106.576	107.604	107.736	106.799	106.722	106.139	106.181	106.021	106.771	106.514	106.757	105.861	105.889	106.444	106.972	106.493	105.979	106.465	106.75	107.208	107.931	107.639	106.944	107.104	106.59	106.625	106.688	106.681	106.569	105.597	105.875	106.361	106.444	106.076	105.639	105.757	105.583	105.326	105.632	105.375	105.021	105.16	105.694	106.007	106.472	106.16	106.194	106.097	105.91	105.743	106.132	106.451	106.403	106.806	106.528
PR8	005002	trace_025	108.021	107.875	107.743	108.896	108.493	109.556	106.479	106.424	106.708	106.715	107.653	106.646	105.889	106.042	106.458	105.938	105.75	106.25	106.0	107.208	106.604	106.118	106.924	106.368	106.354	105.549	107.062	106.007	106.625	105.896	106.618	106.021	107.34	105.312	106.243	105.861	106.132	105.896	106.41	106.715	106.771	106.069	105.722	107.125	107.146	106.549	105.569	106.458	107.014	105.799	106.701	105.91	106.632	105.472	106.521	105.965	106.361	106.396	107.111	106.139	106.389
PR8	005002	trace_026	112.556	109.104	108.889	108.819	107.333	107.667	108.514	107.694	107.729	108.694	107.833	108.333	109.132	109.271	110.333	111.528	108.667	108.611	108.743	111.681	110.41	109.472	108.583	109.278	108.16	107.694	108.861	108.764	108.639	109.021	109.861	110.542	110.625	109.569	109.312	109.812	108.965	108.354	108.625	107.5	108.965	108.076	109.819	108.097	108.958	107.757	108.653	108.236	107.757	107.66	107.569	108.312	108.194	108.812	108.66	108.347	109.403	108.597	108.146	106.861	107.639
PR8	005002	trace_027	105.569	106.243	106.25	106.236	107.174	106.528	106.764	105.701	106.646	106.118	106.701	107.125	106.208	106.667	106.264	106.764	106.618	106.188	106.375	106.535	106.778	106.285	105.736	105.903	106.354	105.938	106.194	107.521	107.431	106.069	106.188	106.243	106.653	105.653	106.472	106.458	106.243	106.799	105.979	106.111	106.431	106.632	105.979	106.431	105.681	106.021	106.708	105.785	106.882	106.639	105.812	106.535	106.368	106.097	106.292	106.715	106.917	106.903	107.861	106.243	106.444
PR8	005002	trace_028	108.479	109.604	109.938	108.736	108.514	108.618	109.194	109.424	107.736	107.889	108.674	108.681	108.208	108.299	109.167	110.479	109.965	108.486	108.667	108.347	109.111	107.958	108.431	107.549	107.382	107.931	108.931	109.799	108.653	109.806	108.701	108.583	109.826	108.958	109.042	109.431	108.424	108.653	108.917	108.778	109.09	109.833	110.375	109.479	109.007	109.931	109.569	109.035	108.632	108.25	109.222	108.799	108.382	108.139	109.889	110.639	109.66	108.653	107.951	107.674	109.431
PR8	005002	trace_029	110.493	110.243	111.465	110.354	111.243	111.458	110.632	110.583	110.785	110.944	110.576	109.625	110.535	111.611	110.438	110.632	111.597	110.097	110.701	110.972	111.312	111.938	111.181	111.021	110.951	110.493	111.59	111.667	112.104	111.528	111.188	111.701	112.583	112.257	112.535	112.125	112.66	112.028	113.535	113.243	111.771	112.333	112.076	114.347	112.354	112.417	114.0	112.521	111.451	112.424	112.806	111.84	112.021	112.542	112.736	113.5	113.007	110.986	111.528	112.66	112.132
PR8	005002	trace_030	104.986	104.562	104.194	103.896	104.09	104.188	103.75	103.625	103.347	102.965	102.681	103.736	103.493	103.382	102.875	103.535	103.826	103.014	102.854	103.465	103.562	103.285	102.153	102.979	103.618	103.326	102.618	102.736	103.174	103.847	103.042	102.271	103.174	103.25	103.396	103.486	102.868	103.146	103.319	102.861	102.715	103.354	103.118	103.396	103.618	102.715	103.181	103.674	102.826	102.84	103.222	103.035	102.34	103.174	103.125	102.722	102.75	102.958	103.438	103.361	102.812
PR8	005002	trace_031	106.743	108.34	107.958	106.417	107.014	106.368	107.639	107.653	106.132	105.597	105.535	107.083	106.639	106.59	107.028	107.312	106.438	105.333	106.417	106.861	107.118	108.549	106.604	106.493	106.167	105.257	105.826	105.299	104.292	105.944	105.569	105.771	105.986	106.396	106.535	107.16	107.104	107.0	106.049	105.576	105.507	106.16	105.542	105.694	105.854	105.66	106.438	106.375	107.132	107.361	106.986	107.361	107.646	106.715	105.625	105.972	106.875	106.444	108.118	107.812	109.132
PR8	005002	trace_032	108.826	107.111	108.222	107.806	108.139	107.681	106.833	109.347	107.875	107.951	107.361	108.097	107.875	107.576	106.847	107.722	107.729	108.688	109.271	107.875	107.847	107.319	107.618	107.076	108.0	107.833	109.681	108.681	107.444	108.674	108.5	108.292	108.549	108.042	107.417	108.201	107.542	106.514	106.507	107.306	107.132	106.979	106.708	107.438	107.264	107.222	107.312	108.653	106.604	107.771	109.479	108.132	108.792	108.049	108.299	108.299	107.528	107.965	108.41	108.771	108.938
PR8	005002	trace_033	119.271	118.965	117.812	120.694	118.417	120.521	119.604	118.986	119.542	118.806	118.681	119.014	118.438	120.771	119.75	118.646	118.076	117.868	118.792	117.861	120.472	118.958	117.674	118.049	118.361	116.069	115.5	116.104	117.903	115.785	115.854	116.493	115.764	118.083	114.958	115.347	113.917	115.556	116.139	116.729	116.667	117.208	117.75	115.09	115.5	114.118	113.757	115.201	117.319	115.271	113.333	113.993	112.333	112.465	114.125	114.451	113.583	113.486	115.764	114.264	115.25
PR8	005002	trace_034	104.965	103.951	104.438	103.979	103.576	103.847	103.847	103.701	103.736	104.021	104.396	104.021	103.646	104.236	103.854	104.194	104.194	103.229	104.083	103.764	103.361	103.951	104.583	104.0	102.972	103.979	104.299	104.042	103.562	104.903	104.201	103.299	104.194	104.347	103.736	103.681	103.951	104.174	104.604	103.521	104.132	104.222	103.951	104.125	103.743	103.625	103.653	104.042	104.417	103.847	104.021	104.0	103.576	104.09	104.312	104.181	103.722	104.507	103.91	103.597	104.41
PR8	005002	trace_035	110.118	109.458	109.285	110.049	108.653	108.111	109.014	109.507	109.507	108.618	109.285	108.785	108.417	108.562	109.326	109.597	108.743	109.778	108.833	109.521	108.771	109.847	109.562	108.5	107.958	107.715	108.785	109.049	108.549	109.083	109.583	109.417	109.354	109.521	110.562	109.812	109.653	108.66	109.806	108.785	109.542	108.062	108.34	109.806	109.556	108.576	108.75	108.431	108.667	108.229	109.417	108.25	108.076	107.826	108.382	108.632	109.424	107.576	108.618	108.757	108.944
PR8	005002	trace_036	106.986	105.549	106.34	105.438	105.306	106.042	105.951	105.236	105.521	105.0	104.854	105.014	106.701	106.014	105.174	104.826	104.944	105.417	105.611	105.479	104.667	105.062	105.333	104.778	106.618	105.257	105.042	105.639	104.819	105.847	106.0	105.535	106.271	105.91	105.042	105.778	106.514	105.278	106.715	105.069	105.722	106.479	107.312	107.562	105.486	105.021	105.333	106.882	106.146	106.479	105.479	105.215	105.938	106.521	106.757	107.896	107.569	109.125	107.174	106.236	105.375
PR8	005002	trace_037	104.889	104.271	104.271	104.007	105.125	104.896	104.597	104.646	104.715	104.104	104.458	104.312	103.653	104.646	104.292	104.306	104.139	103.882	105.076	103.778	104.174	103.722	103.042	104.035	104.153	104.09	104.292	104.208	104.222	104.188	104.542	104.306	104.0	104.132	103.528	103.299	103.736	103.396	103.41	104.021	103.868	103.528	104.062	103.34	103.424	103.257	104.236	103.59	103.75	103.486	102.868	103.694	103.986	103.062	103.722	103.479	104.014	103.153	103.486	103.049	104.132
PR8	005002	trace_038	106.014	105.896	106.806	106.771	105.181	106.326	106.326	106.812	105.847	105.986	105.646	106.389	105.604	106.618	105.715	106.819	106.306	106.257	105.903	106.319	106.451	106.639	105.688	106.66	105.125	105.958	106.062	105.743	105.799	105.625	106.66	105.917	104.722	106.444	105.799	106.174	105.604	106.167	106.819	106.014	105.139	106.833	106.201	106.076	106.049	106.597	106.722	106.944	106.264	106.417	106.132	105.611	105.382	106.076	107.59	106.326	106.16	106.951	105.674	106.708	106.375
PR8	005002	trace_039	116.083	114.299	113.701	113.854	114.354	110.861	112.646	114.069	114.229	114.535	112.833	115.167	113.688	113.514	111.91	113.438	111.979	111.16	112.653	115.792	115.458	114.951	114.889	114.201	113.889	114.625	112.625	111.771	110.938	110.701	111.153	112.833	112.451	113.944	112.604	115.188	115.312	115.91	117.632	115.16	115.035	117.257	113.146	114.0	116.91	113.5	114.056	112.368	112.375	113.0	112.042	112.715	113.646	112.243	109.931	109.639	110.375	110.826	110.875	111.521	112.479
PR8	005002	trace_040	105.764	105.972	105.854	106.104	106.319	106.618	106.41	106.125	105.424	104.361	104.493	104.681	105.424	105.403	105.146	105.375	104.132	104.743	105.333	105.035	105.424	105.118	105.236	105.924	105.368	105.368	104.792	105.66	105.306	104.924	105.285	104.562	105.125	105.764	106.306	105.833	105.938	104.812	105.562	105.868	105.694	105.715	105.91	105.903	106.583	106.257	106.028	105.951	106.153	105.694	104.806	105.111	105.688	105.882	106.153	105.66	106.264	105.757	106.056	106.667	106.042
PR8	005002	trace_041	105.931	105.944	104.806	105.569	105.486	105.556	106.597	105.847	106.09	105.306	104.618	104.972	104.979	104.903	104.889	104.681	105.132	105.806	104.868	105.056	105.757	104.965	104.778	105.993	105.194	105.458	105.528	105.201	105.507	106.521	105.306	105.382	105.188	105.521	105.479	104.715	105.632	106.417	105.299	105.201	105.417	105.611	104.986	105.417	104.993	105.465	105.667	105.104	105.201	105.035	105.639	104.674	105.285	104.958	104.91	104.653	105.66	105.889	106.507	105.722	106.75
PR8	005002	trace_042	105.562	104.167	104.014	104.285	104.576	103.903	105.09	104.194	104.472	104.257	104.625	104.347	104.201	103.562	104.764	104.611	104.431	104.479	104.812	103.569	104.438	104.486	104.222	103.75	103.597	103.16	104.667	104.208	105.014	104.049	104.708	104.396	103.993	104.583	104.562	105.111	103.924	103.826	104.111	104.306	104.75	104.819	104.549	103.965	104.222	104.799	104.34	103.944	104.174	104.708	103.639	103.965	103.812	104.493	104.16	104.444	104.278	104.569	104.826	104.146	103.847
PR8	005002	trace_043	103.931	103.958	103.562	103.986	103.479	103.986	104.236	103.188	103.056	103.785	103.701	104.229	104.16	103.521	103.674	103.931	103.396	104.083	104.069	104.104	104.153	103.792	103.84	103.562	103.375	103.354	104.16	104.215	103.521	103.257	104.083	103.625	103.535	103.333	104.222	102.986	103.903	103.896	103.583	103.243	103.535	103.062	103.201	104.042	103.653	103.951	103.181	103.688	104.056	104.389	103.618	103.812	103.722	103.979	103.944	103.458	103.167	104.111	103.708	103.729	103.924
PR8	005002	trace_044	106.826	105.819	107.153	106.319	106.146	106.215	105.431	106.507	106.681	106.139	106.299	106.715	107.653	106.382	105.59	106.653	106.597	106.257	106.438	106.083	105.91	106.028	106.993	106.688	107.049	106.146	106.812	106.917	107.257	106.868	106.562	106.444	106.167	105.986	107.854	108.66	108.361	107.014	107.0	107.139	106.264	105.625	106.181	106.104	106.264	107.34	107.09	106.382	106.931	105.757	109.097	107.806	107.444	106.736	106.764	105.951	107.215	107.674	107.431	108.188	108.549
PR8	005002	trace_045	108.701	108.632	109.035	109.236	108.896	108.479	108.215	107.396	108.229	107.542	107.417	108.312	108.639	108.535	109.188	106.535	107.444	110.007	108.556	108.396	108.312	107.535	107.417	108.132	109.75	108.771	108.049	107.861	107.375	108.069	107.285	107.299	108.042	107.5	107.125	108.257	107.826	108.188	109.139	108.799	108.771	109.91	109.882	110.014	110.993	109.188	109.674	110.66	111.264	111.611	113.132	109.403	110.146	107.806	108.035	108.688	109.91	109.424	107.951	109.007	108.215
PR8	005002	trace_046	104.549	106.215	105.632	106.674	106.097	106.451	106.09	105.306	105.139	104.312	104.854	104.5	104.097	105.0	106.049	105.625	104.444	104.792	104.958	104.583	104.715	105.542	104.91	104.847	104.972	105.125	104.528	104.833	105.375	104.604	103.472	104.528	105.681	105.25	105.375	105.243	105.326	105.319	104.465	105.778	104.688	105.542	104.868	104.812	105.299	105.993	105.632	106.646	105.486	106.285	105.875	105.479	104.799	105.833	106.174	104.16	105.653	105.292	105.056	105.5	105.66
PR8	005002	trace_047	104.181	104.417	104.208	104.972	104.826	104.375	104.312	103.771	103.639	103.958	104.604	104.882	104.694	105.0	104.451	105.104	104.514	104.451	104.625	104.424	104.528	104.653	104.542	104.764	104.069	104.111	104.174	104.868	104.625	104.688	104.25	104.056	105.111	104.062	104.812	104.167	103.875	104.215	104.729	104.229	104.5	104.229	104.569	104.764	104.819	104.701	104.979	104.583	103.986	104.056	104.292	104.743	104.062	104.16	104.653	103.604	104.625	103.514	104.201	103.958	104.326
PR8	005002	trace_048	106.132	105.569	106.188	105.333	104.924	105.118	105.083	105.021	104.722	104.993	104.701	104.736	105.174	105.083	104.889	104.278	104.764	104.875	105.215	104.986	105.465	105.396	104.778	105.389	104.167	105.271	104.139	105.194	104.993	105.153	105.062	104.861	105.208	105.056	104.597	104.75	105.826	104.604	104.965	105.431	104.667	104.681	104.514	105.104	104.625	105.174	104.924	105.215	104.972	106.014	106.271	105.896	105.778	105.076	105.681	106.722	106.056	104.958	105.431	105.569	105.535
PR8	005002	trace_049	108.618	107.514	106.451	107.021	106.729	106.188	105.764	106.812	105.674	106.535	106.014	105.431	106.597	105.819	105.861	106.507	106.785	108.583	106.812	105.84	106.083	106.653	105.583	106.028	106.375	105.007	105.604	106.556	106.569	105.458	106.833	105.694	106.208	107.368	105.479	105.819	105.896	105.806	106.0	105.333	105.889	105.91	106.368	106.083	105.236	106.028	105.528	105.736	105.604	106.0	105.278	108.25	107.014	109.486	109.438	107.229	107.424	107.993	107.521	107.625	108.056
PR8	005002	trace_050	115.167	116.257	117.944	115.125	116.583	117.993	116.5	118.944	116.826	115.708	115.188	115.153	116.993	119.292	117.0	117.035	117.479	116.569	116.778	118.597	116.653	114.91	116.208	116.826	115.729	115.403	113.472	114.229	114.056	112.375	111.639	115.632	112.521	114.139	114.764	113.951	113.715	114.868	115.083	114.681	114.201	114.167	114.542	114.451	114.444	114.083	115.91	115.41	114.472	116.646	115.903	116.799	115.861	115.861	118.042	115.16	115.097	116.576	118.062	117.812	114.944
PR8	005002	trace_051	104.972	105.285	104.993	104.847	104.91	104.375	105.062	105.5	104.819	105.965	104.722	106.104	105.056	105.646	105.069	104.618	105.604	105.25	105.069	105.285	104.236	104.215	105.028	104.708	104.84	105.66	105.243	105.083	104.354	104.41	106.111	104.951	104.84	105.694	105.028	106.542	106.035	106.076	105.479	105.264	106.014	104.535	104.917	105.819	106.458	104.5	104.951	105.611	105.069	104.986	105.326	105.194	103.778	105.354	105.243	104.646	105.257	104.84	105.688	105.444	105.618
PR8	005002	trace_052	106.618	107.285	107.139	108.042	106.806	105.521	106.306	105.938	106.382	105.812	106.764	108.799	106.91	107.403	105.507	107.16	107.847	107.34	107.5	106.701	106.806	108.097	107.569	107.028	107.722	105.826	106.688	106.507	105.91	106.431	105.875	106.361	106.271	105.604	106.125	106.757	107.069	105.792	105.868	106.562	105.882	106.264	106.035	105.986	106.181	106.493	105.861	107.458	107.319	106.292	106.722	106.604	106.965	106.653	107.271	107.729	106.194	106.069	107.694	107.465	106.569
